year,country_id,country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,youtube_url_studio,start
2012,Austria,Austria,Trackshittaz,Woki Mit Deim Popo,42,1.0,,16.0,,,18.0,8.0,,,,,Lukas Plöchl;Manuel Hoffelner,,"Wia san am Start, Klunker fiarazwanz Karat, unser Bier hot ans-zwa Grad\nMundort, yeah, wir zwa san Stars, plündern Bars, wia san am Start\nUnd olle Leit schrein: ""Heya heya hey""\n\nWia san Party Indiana, Trogn de Federn auf de Kepf\nUnd jetzt aussa mit de Depf, jetzt kummt de Nudlsuppn Gang\nFruttn, yay, scho laung kan soichen Jubel Trubel gseng\nUnd sie taunzn und sie shaken an de stangen an de deckn\nBin verzaubert, Fruttn, schau wie sa sie regeln, aha...\n\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, yeah, yeah, so gfoit ma des\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, wei wos i wü bist du\n\nUnd i geh nei in Club, de Ladies hom an feinen Schmuck\nOba er is duat, duat, wo man ned glei vamut\nI schau nur sie au, sie taunzt auf da Strip Staung\nBin am start oida, zig Fraun bei mir brennt nix au\n\n""Nudlsuppn Gang, wos geht?"" und olle schrein: ""Ho ho""\nUnd de Weiba san am taunzn, sie gengan nur low, low\nSie wicklt mi uman Finger, sie wü an winner, winner\nUnd dann kanns springa, springa, booty shake, schlimma Finger\n\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, yeah, yeah, so gfoit ma des\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, wei wos i wü bist du\n\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, yeah, yeah, so gfoit ma des\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, wei wos i wü bist du\n\nDei Popo hot Gefühle, dei Popo is a Teil von dia\nSetz erm ned auf de Stühle, dei Popo hot a Meinung, yeah\nDei Popo wü Bewegung, drum woki woki woki\nDei Popo wü Begegnung, geht scho gib erm wos a braucht\n\nDei Popo wird ned müde, dei Popo sogt wos aus von dia\nKum, shake erm, er wüs wüd he, so das des gaunze Haus vibriert\nDei Popo muas am Start sei, drum woki woki woki\nDei Popo muas am Start sei, geht scho, gib erm wos a braucht\n\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, yeah, yeah, so gfoit ma des\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, wei wos i wü bist du\n\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, yeah, yeah, so gfoit ma des\nGeht scho, woki mit deim Popo, woki mit deim (uh uh)\nWoki mit deim Popo, wei wos i wü bist du",https://youtube.com/watch?v=b-qu5hGwero,https://www.youtube.com/watch?v=jJY95hVb2oo,00:00:33


2013,dk,Denmark,Emmelie de Forest,Only Teardrops,1,1.0,18.0,5.0,1.0,281.0,1.0,167.0,,,,,Julia Fabrin Jakobsen;Lise Cabble;Thomas Stengaard,,"The sky is red tonight\nWe're on the edge tonight\nNo shooting star to guide us\n\nEye for an eye, why tear each other apart?\nPlease tell me why, why do we make it so hard?\nLook at us now, we only got ourselves to blame\nIt's such a shame\n\nHow many times can we win and lose?\nHow many times can we break the rules?\nBetween us – only teardrops\n\nHow many times do we have to fight?\nHow many times till we get it right?\nBetween us – only teardrops\n\nSo come and face me now\nHere on the stage tonight\nLet's leave the past behind us\n\nEye for an eye, why tear each other apart?\nPlease tell me why, why do we make it so hard?\nLook at us now, we only got ourselves to blame\nIt's such a shame\n\nTell me\nHow many times can we win and lose?\nHow many times can we break the rules?\nBetween us – only teardrops\n\nHow many times do we have to fight?\nHow many times till we get it right between us?\nOnly teardrops\n\n(Tell me now) What's gone between us has come between us\nOnly teardrops\n(Tell me now) What's gone between us has come between us\n\nHow many times can we win and lose?\nHow many times can we break the rules?\nBetween us – only teardrops\n\nHow many times do we have to fight?\nHow many times till we get it right?\nBetween us – only teardrops, only teardrops\nOh... only teardrops, only teardrops\n\nHow many times can we win and lose?\nHow many times can we break the rules?\nBetween us – only teardrops\n\nHow many times do we have to fight?\nHow many times till we get it right?\nBetween us – only teardrops",https://youtube.com/watch?v=p3f9v8ebuD4,https://www.youtube.com/watch?v=KTlKyLa7ZLg,00:00:37
2013,az,Azerbaijan,Farid Mammadov,Hold Me,2,2.0,20.0,4.0,2.0,234.0,1.0,139.0,,,,,Dimitris Kontopoulos,John Ballard;Ralph Charlie Al Fahel,"Should have seen it coming when I saw you\nShould have had the sense to stop and walk away\nIt was gonna turn out complicated\nWe've hit overload, about to explode\n\nIf love was a mountain\nI'd climb up to the highest of them all\nI'd swim across the ocean if you'd call\nI'm lost in your smile\nFreefalling for miles\n\nHold me, just unfold me\nUnchain my soul, give me love, make me whole\nHold me, if it's only for this moment in time\nNow I'm yours and you're mine\nSo hold me\n\nTake a little time then you'll know better\nThen to think about giving in on the one you love\nCan we go back and freeze the moment?\nWhere we used to be free, was only you and me\n\nHold me, just unfold me\nUnchain my soul, give me love, make me whole\nHold me, if it's only for this moment in time\nNow I'm yours and you're mine\n\nRemember how we used to laugh\nBut now you're running from the past\nLet's find a way to carry on\nRemember how love used to be\nYou said I was your fantasy\nCan't take another night alone\nSo come on home\n\nHold me, just unfold me\nUnchain my soul, give me love, make me whole\nHold me, if it's only for this moment in time\nNow I'm yours and you're mine\nSo hold me",https://youtube.com/watch?v=iN3d_V7KVLE,https://www.youtube.com/watch?v=71JHq2M0_2o,00:00:48
2013,ua,Ukraine,Zlata Ognevich,Gravity,3,1.0,22.0,7.0,3.0,214.0,3.0,140.0,,,,,Mikhail Nekrasov,Karen Kavaleryan,"Nothing comes from dreams but dreams\nStill you believe in wonder\nSomething happens and it seems\nLike a strike of thunder\n\nNothing comes from love but love\nWhy is it growing stronger?\nI am falling from above\nI will wait no longer\n\nI'm like a butterfly\nSpinning round a sword as if to dare\nI should have stayed up high\n(It's stronger than me) My gravity, my gravity\n\nHey... sha...\nAh yeah... lele...\nSee... lele...\n\nNothing comes from pride but pride\nMmh... my way is clear\nDancing on the edge tonight\nNow I feel no fear\n\nI'm like a butterfly\nSpinning round a sword as if to dare\nI should have stayed up high\n(It's stronger than me) My gravity, my gravity\n\nI'm like a butterfly (My gravity)\nI'm like a butterfly\nAnd I should have stayed up high\n(It's stronger than me) My gravity, my gravity\n\nGravity",https://youtube.com/watch?v=BMxpv8naRd8,https://www.youtube.com/watch?v=-onH40yB2uk,00:00:48
2013,no,Norway,Margaret Berger,I Feed You My Love,4,2.0,24.0,13.0,4.0,191.0,3.0,120.0,,,,,Karin Park;Niklas Olovson;Robin Lynch,,"A cocoon in a silent tree\nThrough the dark night you listen to me\nWhen I whisper broken words in your ear\n\nAnd you push, you push me hard to the surface\nI'm blinded at heart, but you wake me\nYou wake me up from the snow where I was born\n\nNow I can see\nThe whole world is mine\nI can touch and feel\nI feed you my love\n\nYou put a knife against my back\nAnd you dare me to face the attack\nYou say for cowards, there's no reward\nFeel the heat\n\nOh... take my hand, I trust your word\nBring the fire, I don't care if it hurts\nI have the future on my tongue\nGive me a kiss\n\nNow I can see\nThe whole world is mine\nI can touch and feel\nSo I feed you my love\n\nYou put a knife against my back\nAnd you dare me to face the attack\nYou say for cowards, there's no reward\nI have the future on my tongue\n\nNow I can see, whoh...\nThe whole world is mine\nI can touch and feel, mmh yeah...\nSo I feed you my love\nFeed you my love\nSo I feed you my love",https://youtube.com/watch?v=gjm-kCOMaPY,https://www.youtube.com/watch?v=bn_hZBIk3Ik,00:00:53
2013,ru,Russia,Dina Garipova,What If,5,1.0,10.0,6.0,5.0,174.0,2.0,156.0,,,,,Gabriel Alares;Joakim Björnberg;Leonid Gutkin,,"What if I could change the path of time?\nWhat if I had a power to decide?\nWhat if I could make us unify?\nIf I, if I...\n\nWhat if we would open up the doors?\nWhat if we could help each other more?\nWhat if I could make you all believe?\nIf we, if we...\n\nWhat if we all opened our arms?\nWhat if we came together as one?\nWhat if we aimed to stop the alarms?\nWhat if we chose to bury our guns?\n\nWhy don't we always reach out to those\nWho need us the most?\n\nTogether we can change the path of time\nTogether we have power to decide\nThe answer lies within our hearts and minds\nTogether, together\n\nTogether we can make a better place\nOn this little island out in space\nTogether we can change the world forever\n\nWhat if we all opened our arms?\nWhat if we came together as one?\nWhat if we aimed to stop the alarms?\nWhat if we chose to bury our guns?\n\nLet's unite and make a change\nLet's unite and write a new page\nCome on sinners, come on saints\nHave faith\n\nWhy don't we always reach out to those...\n\nWhat if we all opened our arms?\nWhat if we came together as one?\nWhat if we aimed to stop the alarms?\nWhat if we chose to bury our guns?\n\nWhat if we all opened our arms?\nWhat if we came together as one?\nWhat if we aimed to stop the alarms?\nWhat if we chose to bury our guns?\n\nWhy don't we always reach out to those\nWho need us the most?",https://youtube.com/watch?v=wHNwk3Oez8U,https://www.youtube.com/watch?v=1VwzdeRNjtA,00:00:35
2013,gr,Greece,Koza Mostra feat. Agathon Iakovidis,Alcohol Is Free,6,2.0,21.0,9.0,6.0,152.0,2.0,121.0,,,,,Ilias Kozas,Stathis Pachidis,"Mas vrik' i trikimia\nMesa stin Egnatia\nBoforya mas travane st' anihta\nSa lathos na 'n' i rota\nPyos pezi me ta fota?\nKi i plori mas travai ya Grevena\n\nSe mya thalassa whiskey\nNavayi ke pyos mas vriski\nKe zalizete, treklizi ol' i yi\nMe kefali surotiri\nKe t' amaxi trehadiri\nPyos tu evale pidhalyo ke pani?\n\nAlcohol, alcohol, alcohol is free\nAlcohol, alcohol, alcohol is free\nAlcohol, alcohol, alcohol is free\nAlcohol is free\nAlcohol is free\n\nKima ke lisomanai\nKi i gorgona na rotai\nMa o Alekos ta 'hi pyi kali kira\nMesopelaga fanari\nVre mas pirane habari\nPyos piye to spitaki mu makrya, (makrya!) makria?\n\nMas vrik' i trikimia\nMesa stin Egnatia\nBoforya mas travane st' anihta\nSa lathos na 'n' i rota\nPyos pezi me ta fota?\nKi i plori mas travai ya Grevena\n\nMas vrik' i trikimia\nMesa stin Egnatia\nBoforya mas travane st' anihta\nSa lathos na 'n' i rota\nPyos pezi me ta fota?\nKi i plori mas travai ya Grevena\n\nDhe mas 'ftegan ta whiskakya\nBoba itan ta pagakya\nKe to skafos ehi rodhes telika\nAlkotest ke trohonomos\nDhen ine ya mas o tromos\nKatifora mes sti thalass' arhina\n\nAlcohol, alcohol, alcohol is free\nAlcohol, alcohol, alcohol is free\nAlcohol, alcohol, alcohol is free\nAlcohol is free\nAlcohol is free\n\nAlcohol, alcohol, alcohol is free\nAlcohol, alcohol, alcohol is free\nAlcohol, alcohol, alcohol is free\nAlcohol is free\nAlcohol is free",https://youtube.com/watch?v=_AfrOZersNk,https://www.youtube.com/watch?v=G3k2MOJOkKg,00:01:05
2013,it,Italy,Marco Mengoni,L'Essenziale,7,,23.0,,7.0,126.0,,,,,,,Francesco De Benedittis;Marco Mengoni;Roberto Casalino,Roberto Casalino,"Sostengono gli eroi se il gioco si fa duro, è da giocare\nBeati loro poi se scambiano le offese con il bene\nSuccede anche a noi, di far la guerra e ambire poi alla pace\nE nel silenzio mio, annullo ogni tuo singolo dolore\nPer apprezzare quello che non ho saputo scegliere\n\nMentre il mondo cade a pezzi\nIo compongo nuovi spazi e desideri che\nAppartengono anche a te\nChe da sempre sei per me, l'essenziale\n\nNon accetteró un altro errore di valutazione\nL'amore è in grado di celarsi dietro amabili parole\nChe ho pronunciato prima che\nFossero vuote e stupide\n\nMentre il mondo cade a pezzi\nIo compongo nuovi spazi e desideri che\nAppartengono anche a te\n\nMentre il mondo cade a pezzi\nMi allontano dagli eccessi e dalle cattive abitudini\nTornerò all'origine\nTorno a te che sei per me, l'essenziale\n\nL'amore non segue le logiche\nTi toglie il respiro e la sete\n\nMentre il mondo cade a pezzi\nIo compongo nuovi spazi e desideri che\nAppartengono anche a te\n\nMentre il mondo cade a pezzi\nMi allontano dagli eccessi e dalle cattive abitudini\nTornerò all'origine\nTorno a te che sei per me, l'essenziale",https://youtube.com/watch?v=S8oaxDV1q6o,https://www.youtube.com/watch?v=unRjK82bDLw,00:00:58
2013,mt,Malta,Gianluca,Tomorrow,8,2.0,9.0,6.0,8.0,120.0,4.0,118.0,,,,,Boris Cezek;Dean Muscat,,"Whoah... oh...\nWhoah... oh...\n\nHis name is Jeremy, working in IT\nNever questions why he has always been\nAn extra careful guy, sensitive and shy\nRisk assessment is his investment in a life of no surprise\nTill she walked into his life\n\nShe, spontaneous indeed, uncertainty's her creed\nShe has always been neither black or white\nJust a curious delight\nShe threw affection in his direction, a collection of her smiles\nAnd to his surprise, whoah...\n\nShe's like tomorrow, oh so distant\nShe just wants to play\nLike tomorrow, she is always one day away\nAll the time she slips away, it's close but yet so far\nIt's time to follow her tomorrow, whoah... oh...\nTime to follow her tomorrow, whoah... oh...\n\nHe fell for her too fast, we all thought it wouldn't last\n'Cause good ol' Jeremy likes his rigorous routine\n'Cause he only thinks today but tomorrow is her way\nSo find a new direction and you will be okay\n\nShe's like tomorrow, so distant, she just wants to play\nLike tomorrow, she is always one day away\nAll the time she slips away, it's close but yet so far\nIt's time to follow her tomorrow, oh... oh...\n\nTime to follow her tomorrow, oh... oh...\nTime to follow her tomorrow, oh... oh...\nTime to follow her tomorrow, oh... oh...\n\nShe's like tomorrow, oh so distant, she just wants to play\nLike tomorrow, she is always one day away\nOne day away (One day away)\nOne day away (One day away)\n\nAnd all the time she slips away, it's close but yet so far\nIt's time to follow her tomorrow (Oh... oh...)\nIt's time to follow her tomorrow (Oh... oh...)\nIt's time to follow her tomorrow",https://youtube.com/watch?v=VK4TvZeL6c0,https://www.youtube.com/watch?v=8WmJXIR9xtw,00:01:17
2013,nl,Netherlands,Anouk,Birds,9,1.0,13.0,8.0,9.0,114.0,6.0,75.0,,,,,Anouk;Martin Gjerstad;Tore Johanson,Anouk,"Isolated from the outside\nClouds have taken all the light\nI have no control, it seems my\nThoughts wander all\nOf the time, when I try to\nLive life without you\n\nBirds falling down the rooftops\nOut of the sky like raindrops\nNo air, no pride\n\nIf being myself is what I do wrong\nThen I would rather not be right\nHopes turned into fear and with my\nOne wing I can't fly\nWith sunrise, embrace my\nDreams tight and that's why\n\nBirds falling down the rooftops\nOut of the sky like raindrops\nNo air, no pride\nBirds\n\nTo a place without fear, with no moonlight\n(To a place without moonlight and fear)\nAll I need are trees and flowers and some sunlight\n(All I need is trees, some flowers and sunlight)\nWhere memories are being made and where the old one dies\nWhere love ain't lost\n\nBirds falling down the rooftops\nOut of the sky like raindrops\n\nBirds falling down the rooftops\nOut of the sky like raindrops\nNo air, no pride\nThat's why birds don't fly",https://youtube.com/watch?v=n5iazXvMw5o,https://www.youtube.com/watch?v=WMTggnBEtt4,00:00:39
2013,hu,Hungary,ByeAlex,Kedvesem,10,2.0,17.0,12.0,10.0,84.0,8.0,66.0,,,,,ByeAlex;Zoohacker,ByeAlex,"Az én kedvesem egy olyan lány, akit\nFarkasok neveltek és\nTáncolt egy délibábbal\nMajd elillant csendesen\nAz én kedvesem\nŐ az én kedvesem\n\nAz én kedvesem egy olyan lány, akit\nÁtölel hét kontinens\nCsobban szép tengerekben\nS táncot lejt fent felhők közt\nA kedvesem\nŐ az én kedvesem\n\nMert nekem:\nNincs most más, csak a kedvesem, az én kedvesem\nÕ bárhol jár, az úgy jó nekem, az úgy jó nekem, mert\nMindig rám talál, az én kedvesem, az én kedvesem\nÚgy dúdolná: ez így jó nekem, ez így jó nekem, ez a dal\n\nAz én kedvesem egy olyan lány, akit\nHóbortos álmok tépnek\nKócos haját reggelente\nSzelek fonják\nEttől más a kedvesem\nŐ az én kedvesem\n\nAz én kedvesem a végtelennel\nÚjat húz és sosem retteg\nRozmaringból készít hintót\nTücskök húzzák, így nyugtat meg csendesen\nŐ az én kedvesem\n\nMert nekem:\nNincs most más, csak a kedvesem, az én kedvesem\nÕ bárhol jár, az úgy jó nekem, az úgy jó nekem, mert\nMindig rám talál, az én kedvesem, az én kedvesem\nÚgy dúdolná: ez így jó nekem, ez így jó nekem, ez a dal\n\nNincs most más, csak a kedvesem, az én kedvesem\nÕ bárhol jár, az úgy jó nekem, az úgy jó nekem, mert\nMindig rám talál, az én kedvesem, az én kedvesem\nÚgy dúdolná: ez így jó nekem, ez így jó nekem, ez a dal",https://youtube.com/watch?v=rOimfHq76xk,https://www.youtube.com/watch?v=UmjsIhihJMY,00:00:59
